country,year,population,beef,pig,poultry,sheep,beef_emissions,pig_emissions,poultry_emissions,sheep_emissions,total_meat_consumption,total_meat_emissions,country_name,region
RUS,2001,145.976465,11.224,10.232000000000001,12.995,0.818,98306.3905896,10455.41832916,11381.784976049998,2865.8099608799994,35.269,123009.40385569,Russia,East Europe
RUS,2002,145.306489,11.962,11.96,14.163,0.845,104289.37328507999,12165.05925908,12347.854822242,2946.8155969199997,38.93,131749.102963322,Russia,East Europe
RUS,2003,144.56593700000002,12.219000000000001,11.377,14.113,0.8290000000000001,105987.07105218002,11513.086656743002,12241.554413286001,2876.2838825520007,38.538000000000004,132617.99600476102,Russia,East Europe
RUS,2004,143.821218,12.085,11.754000000000001,14.387,0.89,104284.7651718,11833.322174604,12414.935180195998,3072.02121648,39.116,131605.04374308,Russia,East Europe
RUS,2005,143.113885,12.703,12.932,17.008,0.987,109078.5408693,12955.24132574,14604.48573648,3390.08170788,43.63,140028.3496394,Russia,East Europe
RUS,2006,142.487259,12.042,14.002,18.11,1.042,102949.89437267999,13965.746203626,15482.665562940001,3563.321373072,45.196,135961.62751231797,Russia,East Europe
RUS,2007,142.114903,13.3,16.579,20.055999999999997,1.1,113407.692594,16492.860837859,17101.538967408,3751.8334392,51.035000000000004,150753.925838467,Russia,East Europe
RUS,2008,141.956413,14.317,18.132,21.373,1.261,121943.39789526,18017.675763612002,18204.206490294,4296.168883031999,55.083000000000006,162461.44903219797,Russia,East Europe
RUS,2009,141.909248,12.955,17.43,21.808000000000003,1.172,110306.05847039999,17314.347348479998,18568.541282304002,3991.6233277439997,53.364999999999995,150180.57042892798,Russia,East Europe
RUS,2010,142.389969,12.642000000000001,16.785999999999998,21.843000000000004,1.186,108005.63928588001,16731.106137437997,18661.344557202006,4052.988077616,52.457,147451.07805813602,Russia,East Europe
RUS,2011,142.960911,13.383,18.52,22.714000000000002,1.23,114794.75231478,18533.45250204,19483.284794724004,4220.20609272,55.847,157031.69570426398,Russia,East Europe
RUS,2012,143.201721,13.91,18.221,25.820999999999998,1.218,119516.1563466,18264.949908387,22185.669827645997,4186.0727082719995,59.17,164152.84879090497,Russia,East Europe
RUS,2013,143.506995,12.193,19.239,26.643,1.216,104986.84740209999,19326.517537635,22940.741206709998,4188.10814208,59.291000000000004,151442.21428852496,Russia,East Europe
RUS,2014,143.819657,11.912,17.977999999999998,27.761,1.2690000000000001,102790.78525104001,18099.128554821997,23955.464987862,4380.171473592,58.919999999999995,149225.55026731602,Russia,East Europe
RUS,2015,144.096881,10.777999999999999,18.178,28.991999999999997,1.251,93184.57100507998,18335.751719726,25065.940643711998,4326.364755143999,59.19899999999999,140912.62812366197,Russia,East Europe
RUS,2016,144.3424,10.024,19.182000000000002,28.831,1.307,86813.293056,19381.4314176,24969.214406399995,4527.7324032,59.34400000000001,135691.6712832,Russia,East Europe
RUS,2017,144.496738,9.842,20.038,30.441999999999997,1.317,85328.21372376,20267.979452307998,26392.61818917599,4567.252894704,61.639,136556.06425994798,Russia,East Europe
RUS,2018,144.491104,9.996,19.953,30.429000000000002,1.291,86659.98453504001,20181.216986784,26380.318821696004,4476.912366336,61.669,137698.43270985602,Russia,East Europe
SAU,1990,16.326815,3.017,0.0,25.612,5.667000000000001,2955.4800513,0.0,2508.9743146799997,2220.57745452,34.296,7685.0318205,Saudi Arabia,Middle East
SAU,1991,16.867829,3.452,0.0,27.393,5.716,3493.66474248,0.0,2772.362638782,2313.996253536,36.561,8580.023634797999,Saudi Arabia,Middle East
SAU,1992,17.378833,3.532,0.0,23.984,5.915,3682.92228936,0.0,2500.8835840320003,2467.0991326800004,33.431000000000004,8650.905006072,Saudi Arabia,Middle East
SAU,1993,17.85975,1.9869999999999999,0.0,22.19,7.515,2129.2393949999996,0.0,2377.8471149999996,3221.1845099999996,31.692,7728.271019999998,Saudi Arabia,Middle East
SAU,1994,18.31109,2.097,0.0,20.764,6.579,2303.9013437999997,0.0,2281.2688365599997,2891.24786664,29.44,7476.418046999999,Saudi Arabia,Middle East
SAU,1995,18.735841,3.611,0.0,26.575,7.255,4059.3073110600003,0.0,2987.42984745,3262.28463492,37.441,10309.021793430002,Saudi Arabia,Middle East
SAU,1996,19.131578,2.457,0.0,25.24,6.976,2820.37722876,0.0,2897.2861723200003,3203.085315072,34.673,8920.748716152,Saudi Arabia,Middle East
SAU,1997,19.505576,2.318,0.0,27.866999999999997,6.7,2712.83551008,0.0,3261.3713183520003,3136.4966208,36.885,9110.703449232,Saudi Arabia,Middle East
SAU,1998,19.882458,2.887,0.0,31.019000000000002,6.254,3444.0393747599996,0.0,3700.403788212,2984.277415968,40.16,10128.72057894,Saudi Arabia,Middle East
SAU,1999,20.294406,2.064,0.0,33.836999999999996,6.343999999999999,2513.2592390399996,0.0,4120.210894931999,3089.9450799359993,42.245,9723.415213907998,Saudi Arabia,Middle East
SAU,2000,20.764312,2.852,0.079,34.528,6.575,3553.18906944,11.482664536,4301.700988416,3276.6084336000004,44.034,11142.981155992,Saudi Arabia,Middle East
SAU,2001,21.303592000000002,1.7369999999999999,0.102,36.777,5.8660000000000005,2220.2603582399997,15.210764688,4700.893217904,2999.2048961280007,44.482,9935.56923696,Saudi Arabia,Middle East
SAU,2002,21.906308,2.717,0.09300000000000001,34.665,5.785,3571.16633016,14.261006508000003,4556.29300092,3041.4718027199997,43.260000000000005,11183.192140308,Saudi Arabia,Middle East
SAU,2003,22.556425,2.6919999999999997,0.079,34.356,5.906000000000001,3643.3137659999998,12.473703025,4649.6912238,3197.2379052,43.033,11502.716598025,Saudi Arabia,Middle East
SAU,2004,23.22889,3.264,0.084,31.443,5.849,4549.1458176,13.65858732,4382.31592962,3260.77866264,40.64,12205.89899718,Saudi Arabia,Middle East
SAU,2005,23.905654000000002,2.995,0.155,35.942,6.184,4295.846023800001,25.937634590000002,5155.302096408001,3547.9815440640004,45.275999999999996,13025.067298862003,Saudi Arabia,Middle East
SAU,2006,24.578301,3.764,0.132,33.911,5.284,5550.76349784,22.710350124,5000.848591266,3116.9218196159995,43.091,13691.244258846,Saudi Arabia,Middle East
SAU,2007,25.252569,4.018,0.16699999999999998,34.954,5.492999999999999,6087.8893345199995,29.520253161,5296.069780956001,3329.0966764080003,44.632000000000005,14742.576045045,Saudi Arabia,Middle East
SAU,2008,25.94077,4.0169999999999995,0.001,36.541,4.697,6252.244385399999,0.18158539,5687.41005942,2924.2511205600003,45.256,14864.08715077,Saudi Arabia,Middle East
SAU,2009,26.661492,4.023,0.002,38.97,4.325,6435.550938959999,0.37326088799999996,6233.99005944,2767.4628696,47.32,15437.377128887998,Saudi Arabia,Middle East
SAU,2010,27.425676,4.3839999999999995,0.177,39.701,4.995,7214.049815039999,33.980412564,6532.960577256,3287.79003888,49.257,17068.780843739998,Saudi Arabia,Middle East
SAU,2011,28.238020000000002,4.189,0.23800000000000002,38.595,5.377999999999999,7097.343946800001,47.04454132000001,6539.078291400001,3644.73771744,48.4,17328.204496960003,Saudi Arabia,Middle East
SAU,2012,29.086357,4.48,0.247,37.501,5.513,7818.4127616000005,50.290311253,6544.6048431419995,3848.474067384,47.74099999999999,18261.781983378998,Saudi Arabia,Middle East
SAU,2013,29.944476,4.265,0.121,41.568000000000005,5.437,7662.791408399999,25.362971172,7468.391870208001,3907.3947842880007,51.391000000000005,19063.941034068,Saudi Arabia,Middle East
SAU,2014,30.776721999999996,4.085,0.2,41.038000000000004,5.656000000000001,7543.374562199999,43.0874108,7578.090704615999,4177.755351168,50.979000000000006,19342.308028784,Saudi Arabia,Middle East
SAU,2015,31.557144,4.35,0.198,42.931999999999995,5.605,8236.414584,43.738201584,8128.867837247999,4245.06701088,53.084999999999994,20654.087633712,Saudi Arabia,Middle East
SAU,2016,31.78758,4.001,0.16899999999999998,41.542,4.716,7630.9264548,37.60470713999999,7923.11789016,3597.84545472,50.428000000000004,19189.49450682,Saudi Arabia,Middle East
SAU,2017,32.612640999999996,3.715,0.495,34.566,4.659,7269.357678899999,113.00280106499999,6763.731292835999,3646.6150660559997,43.435,17792.706838856997,Saudi Arabia,Middle East
SAU,2018,33.41366,3.679,0.486,35.233000000000004,4.41,7375.7313084,113.67327132,7063.580896680001,3536.5017743999997,43.80800000000001,18089.4872508,Saudi Arabia,Middle East
THA,1990,56.558,3.915,4.632,8.152000000000001,0.021,13285.474199999999,1833.8365919999999,2766.364896,28.505232,16.720000000000002,17914.18092,Thailand,South Asia
THA,1991,57.232,3.8989999999999996,5.456,10.755,0.022000000000000002,13388.85408,2185.804544,3693.18096,30.218496000000002,20.131999999999998,19298.058080000003,Thailand,South Asia
THA,1992,57.81100000000001,3.827,5.837000000000001,12.93,0.026000000000000002,13274.56182,2362.0996490000007,4484.97738,36.07406400000001,22.62,20157.712913000003,Thailand,South Asia
THA,1993,58.338,4.045,6.1160000000000005,13.242,0.02,14158.6326,2497.5664560000005,4635.0707760000005,28.00224,23.423000000000002,21319.272072000003,Thailand,South Asia
THA,1994,58.875,3.258,6.461,12.17,0.018000000000000002,11508.885,2662.739625,4299.0525,25.434000000000005,21.907000000000004,18496.111125000003,Thailand,South Asia
THA,1995,59.467,4.224,6.372999999999999,12.017999999999999,0.016,15071.316480000001,2652.882337,4288.046436,22.835328,22.630999999999997,22035.080581000002,Thailand,South Asia
THA,1996,60.13,3.76,6.609,12.545,0.012,13565.328,2781.79419,4525.9851,17.31744,22.926000000000002,20890.42473,Thailand,South Asia
THA,1997,60.847,3.2710000000000004,6.7989999999999995,12.149000000000001,0.012,11941.832220000002,2895.8912709999995,4435.381218,17.523936,22.231,19290.628645,Thailand,South Asia
THA,1998,61.585,2.864,5.872000000000001,12.86,0.013000000000000001,10582.766399999999,2531.3898400000003,4751.8985999999995,19.214520000000004,21.609,17885.26936,Thailand,South Asia
THA,1999,62.299,2.5639999999999996,5.6339999999999995,11.277999999999999,0.013000000000000001,9584.078159999997,2456.9479619999997,4215.648732,19.437288000000002,19.489,16276.112141999996,Thailand,South Asia
THA,2000,62.953,2.217,8.493,10.444,0.013999999999999999,8374.00806,3742.6188030000003,3944.8867920000007,21.152207999999998,21.168000000000003,16082.665863000002,Thailand,South Asia
THA,2001,63.538999999999994,1.615,8.443,10.422,0.019,6156.929099999999,3755.2184389999993,3973.2207479999997,28.973783999999995,20.499,13914.342070999997,Thailand,South Asia
THA,2002,64.069,1.538,9.384,9.408,0.018000000000000002,5912.28732,4208.564472,3616.5669120000002,27.677808000000002,20.348,13765.096512000002,Thailand,South Asia
THA,2003,64.55,1.547,10.302,9.855,0.019,5991.530999999999,4654.958699999999,3816.8415000000005,29.434799999999996,21.723,14492.766,Thailand,South Asia
THA,2004,64.995,1.6380000000000001,10.364,7.968999999999999,0.026000000000000002,6387.708600000001,4715.25726,3107.67093,40.55688000000001,19.997,14251.19367,Thailand,South Asia
THA,2005,65.416,1.635,10.686,10.222000000000001,0.027999999999999997,6417.3096,4893.247632,4012.094112,43.959551999999995,22.570999999999998,15366.610896,Thailand,South Asia
THA,2006,65.813,1.7180000000000002,11.558,9.052999999999999,0.027000000000000003,6784.004040000001,5324.666578,3574.8305339999997,42.646824,22.356,15726.147976,Thailand,South Asia
THA,2007,66.182,1.911,11.673,10.104,0.033,7588.4281200000005,5407.797402,4012.2175679999996,52.416144,23.721,17060.859234,Thailand,South Asia
THA,2008,66.531,1.774,10.31,8.334,0.032,7081.55964,4801.542270000001,3326.8161240000004,51.095808000000005,20.45,15261.013842000002,Thailand,South Asia
THA,2009,66.867,1.785,9.975,8.368,0.028999999999999998,7161.4557,4668.988275,3357.258336000001,46.539432000000005,20.157,15234.241743,Thailand,South Asia
THA,2010,67.195,1.975,10.209,8.266,0.03,7962.6075,4801.956284999999,3332.60322,48.380399999999995,20.48,16145.547405,Thailand,South Asia
THA,2011,67.518,1.77,9.929,8.17,0.035,7170.4116,4692.703554,3309.73236,56.71512000000001,19.904,15229.562634,Thailand,South Asia
THA,2012,67.836,1.6130000000000002,10.619000000000002,9.703,0.039,6565.16808,5042.453388,3949.276247999999,63.494496,21.974000000000004,15620.392211999999,Thailand,South Asia
THA,2013,68.145,1.551,10.774000000000001,12.652999999999999,0.043,6341.5737,5139.35961,5173.432109999999,70.32563999999999,25.021,16724.691059999997,Thailand,South Asia
THA,2014,68.439,1.474,10.527999999999999,13.737,0.043,6052.7451599999995,5043.680543999999,5640.879258,70.62904799999998,25.781999999999996,16807.934009999997,Thailand,South Asia
THA,2015,68.715,1.2830000000000001,10.372,10.445,0.043,5289.680700000001,4988.98386,4306.36905,70.91388,22.143,14655.947490000002,Thailand,South Asia
THA,2016,68.971,1.308,10.148,8.883,0.047,5412.844080000001,4899.4239560000005,3676.016358,77.799288,20.386,14066.083682000002,Thailand,South Asia
THA,2017,69.21,1.389,9.972000000000001,7.901,0.043,5767.9614,4831.134840000001,3280.9692599999994,71.42471999999998,19.305,13951.49022,Thailand,South Asia
THA,2018,69.428,1.306,9.899,8.288,0.047,5440.3780799999995,4810.874403999999,3452.5155839999998,78.31478399999999,19.54,13782.082851999998,Thailand,South Asia
TUR,1990,55.12,4.955,0.006,6.766,5.922000000000001,16387.176,2.31504,2237.65152,7834.095359999999,17.649,26461.23792,Turkey,Middle East
TUR,1991,56.055,4.761,0.005,6.648,5.832999999999999,16012.6713,1.961925,2235.92184,7847.251559999999,17.247,26097.806624999997,Turkey,Middle East
TUR,1992,56.986000000000004,4.2410000000000005,0.004,6.95,5.687,14500.657560000003,1.5956080000000001,2376.3162,7777.905168000001,16.882,24656.474536000005,Turkey,Middle East
TUR,1993,57.913000000000004,4.13,0.003,7.13,5.582000000000001,14350.8414,1.216173,2477.51814,7758.488784000002,16.845,24588.064497,Turkey,Middle East
TUR,1994,58.836999999999996,3.783,0.005,7.296,4.962,13354.822259999999,2.0592949999999997,2575.6485119999998,7006.780655999999,16.046,22939.310722999995,Turkey,Middle East
TUR,1995,59.756,3.7030000000000003,0.005,7.542999999999999,6.146,13276.588080000001,2.09146,2704.437048,8814.249024,17.397,24797.365612,Turkey,Middle East
TUR,1996,60.67100000000001,3.8080000000000003,0.001,6.324,5.403,13862.110080000002,0.42469700000000005,2302.100424,7867.329911999999,15.535999999999998,24031.965113000002,Turkey,Middle East
TUR,1997,61.582,4.4639999999999995,0.001,6.934,5.482,16494.12288,0.431074,2562.0575280000003,8102.220576000001,16.881,27158.832058,Turkey,Middle East
TUR,1998,62.464,4.15,0.002,7.136,5.341,15553.536000000002,0.8744959999999999,2674.458624,8006.885376,16.629,26235.754496,Turkey,Middle East
TUR,1999,63.364,3.986,0.001,8.546,5.18,15154.13424,0.44354800000000005,3249.052464,7877.412479999999,17.713,26281.042731999998,Turkey,Middle East
TUR,2000,64.268751,3.964,0.002,9.267999999999999,5.19,15285.679737839999,0.899762514,3573.856705607999,8005.31562456,18.424,26865.751830521996,Turkey,Middle East
TUR,2001,65.166331,3.638,0.001,8.408,4.806,14224.50673068,0.45616431699999993,3287.5110662879997,7516.545282864,16.852999999999998,25029.019244149,Turkey,Middle East
TUR,2002,66.00250600000001,3.532,0.001,9.605,4.492,13987.251071520002,0.4620175420000001,3803.7244207800004,7115.598166848001,17.63,24907.035676690004,Turkey,Middle East
TUR,2003,66.794551,3.1910000000000003,0.001,11.779000000000002,4.155,12788.48473446,0.46756185699999997,4720.638097374001,6660.75262572,19.126,24170.343019411,Turkey,Middle East
TUR,2004,67.598736,3.927,0.0,11.681,4.176,15927.614176320001,0.0,4737.725011295999,6775.015716864001,19.784,27440.354904480002,Turkey,Middle East
TUR,2005,68.43538000000001,3.373,0.0,12.142999999999999,4.083,13849.952204400002,0.0,4986.06491604,6706.119756960002,19.598999999999997,25542.136877400004,Turkey,Middle East
TUR,2006,69.295253,3.523,0.0,11.485999999999999,4.033,14647.630579140001,0.0,4775.551655748,6707.226128376,19.041999999999998,26130.408363264003,Turkey,Middle East
TUR,2007,70.158112,4.343999999999999,0.0,13.277000000000001,4.083,18286.01031168,0.0,5588.9355181440005,6874.933711104,21.704,30749.879540928,Turkey,Middle East
TUR,2008,71.051689,3.7260000000000004,0.0,13.078,4.0,15884.31559284,0.0,5575.283932451999,6820.962143999999,20.804,28280.561669291994,Turkey,Middle East
TUR,2009,72.039215,3.16,0.0,14.937999999999999,3.696,13658.635164000001,0.0,6456.73076202,6390.166527359999,21.794,26505.53245338,Turkey,Middle East
TUR,2010,73.142162,6.3870000000000005,0.0,16.262,3.341,28029.53932164,0.0,7136.627030664,5864.831117808,25.990000000000002,41030.99747011201,Turkey,Middle East
TUR,2011,74.223642,7.079,0.0,16.910999999999998,3.5410000000000004,31525.749703079997,0.0,7531.1760591719985,6307.821991728,27.531,45364.747753979995,Turkey,Middle East
TUR,2012,75.175836,7.546,0.0,17.195,3.801,34036.61150736,0.0,7755.89100012,6857.840463264001,28.542,48650.342970744,Turkey,Middle East
TUR,2013,76.147634,7.867000000000001,0.0,16.583,4.079,35943.206200680004,0.0,7576.537287731999,7454.548778063999,28.529,50974.292266476,Turkey,Middle East
TUR,2014,77.181894,7.882000000000001,0.0,17.500999999999998,4.333,36500.86131048,0.0,8104.561961363998,8026.299520848001,29.716,52631.722792692,Turkey,Middle East
TUR,2015,78.218488,9.217,0.0,18.207,4.553999999999999,43256.38823375999,0.0,8544.744066096,8548.967864447997,31.977999999999998,60350.10016430399,Turkey,Middle East
TUR,2016,79.277971,9.342,0.0,17.726,4.504,44436.88830492,0.0,8431.687883675999,8569.631553215999,31.571999999999996,61438.207741812,Turkey,Middle East
TUR,2017,80.312708,8.599,0.0,19.163,4.376,41436.53856552,0.0,9234.194540424,8434.761844992001,32.138,59105.494950936,Turkey,Middle East
TUR,2018,81.407211,9.839,0.0,18.623,4.308,48057.93294174,0.0,9096.278942718001,8416.854359712,32.77,65571.06624417001,Turkey,Middle East
UKR,1990,51.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,East Europe
UKR,1991,51.461000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,East Europe
UKR,1992,51.416000000000004,20.715999999999998,17.715999999999998,8.544,0.599,63908.03135999999,6376.200992,2635.7898240000004,739.156416,47.574999999999996,73659.178592,Ukraine,East Europe
UKR,1993,51.316,17.544,15.327,6.237,0.514,54017.27424,5505.642324,1920.3473520000002,633.0341760000001,39.62200000000001,62076.298092,Ukraine,East Europe
UKR,1994,51.148,15.857000000000001,13.12,4.556,0.7340000000000001,48663.23016000001,4697.43232,1398.181728,901.0231680000002,34.267,55659.86737600001,Ukraine,East Europe
UKR,1995,50.903999999999996,13.499,12.338,4.064,0.66,41229.18576,4396.374863999999,1241.243136,806.31936,30.561,47673.12312,Ukraine,East Europe
UKR,1996,50.58,11.023,12.144,5.372000000000001,0.5429999999999999,33452.600399999996,4299.70464,1630.2945600000003,659.1585599999999,29.082,40041.75816,Ukraine,East Europe
UKR,1997,50.187,10.919,10.89,4.237,0.41600000000000004,32879.51118,3825.75501,1275.8539139999998,501.067008,26.462,38482.187112,Ukraine,East Europe
UKR,1998,49.747,9.586,10.607000000000001,4.4430000000000005,0.364,28612.48452,3693.665003000001,1326.155526,434.589792,25.000000000000004,34066.894841,Ukraine,East Europe
UKR,1999,49.288999999999994,9.21,10.107000000000001,5.207999999999999,0.337,27237.1014,3487.147461,1540.1826719999997,398.64943199999993,24.862,32663.080964999997,Ukraine,East Europe
UKR,2000,48.838,11.912,11.914000000000001,4.413,0.303,34905.49536,4072.9915240000005,1293.132564,355.149936,28.542,40626.769384,Ukraine,East Europe
UKR,2001,48.402,7.978,9.554,6.059,0.27699999999999997,23169.06936,3237.028956,1759.606308,321.77649599999995,23.868000000000002,28487.48112,Ukraine,East Europe
UKR,2002,47.98,8.212,9.794,7.242999999999999,0.301,23640.705599999998,3289.41284,2085.1148399999997,346.60751999999997,25.549999999999997,29361.840799999998,Ukraine,East Europe
UKR,2003,47.582,8.274,10.267000000000001,8.224,0.303,23621.608079999998,3419.6707580000007,2347.886208,346.016304,27.068,29735.18135,Ukraine,East Europe
UKR,2004,47.217,8.004,9.9,12.807,0.307,22675.492079999996,3272.1381,3628.2487140000003,347.894856,31.017999999999997,29923.773749999997,Ukraine,East Europe
UKR,2005,46.891000000000005,8.249,9.046,12.522,0.304,23208.231540000004,2969.231902,3523.0146120000004,342.11673600000006,30.121,30042.594790000003,Ukraine,East Europe
UKR,2006,46.607,8.839,9.792,14.584000000000001,0.276,24717.556379999998,3194.630208,4078.298928,308.72476800000004,33.49100000000001,32299.210283999997,Ukraine,East Europe
UKR,2007,46.36600000000001,7.997999999999999,11.943,16.227999999999998,0.29,22250.116080000003,3876.243966,4514.564688,322.70736000000005,36.458999999999996,30963.632094,Ukraine,East Europe
UKR,2008,46.159,7.585,13.502,20.438,0.326,21006.960900000002,4362.6717260000005,5660.385851999999,361.148016,41.851,31391.166494,Ukraine,East Europe
UKR,2009,45.971000000000004,6.797999999999999,11.661,20.936,0.341,18750.65148,3752.4748170000003,5774.693136000001,376.226664,39.736,28654.046097000006,Ukraine,East Europe
UKR,2010,45.792,6.417000000000001,13.043,21.209,0.406,17630.835840000003,4180.8553919999995,5827.215168000001,446.19724800000006,41.074999999999996,28085.103648000008,Ukraine,East Europe
UKR,2011,45.62,6.041,13.738,20.029,0.379,16535.425199999998,4387.092919999999,5482.337879999999,414.95952,40.187,26819.815519999996,Ukraine,East Europe
UKR,2012,45.45399999999999,5.815,16.069000000000003,22.116,0.38299999999999995,15858.900599999999,5112.802282000001,6031.5639839999985,417.8131679999999,44.383,27421.080034,Ukraine,East Europe
UKR,2013,45.287,6.325,16.160999999999998,21.936,0.365,17186.4165,5123.182448999999,5960.493791999999,396.71412,44.787,28666.806861,Ukraine,East Europe
UKR,2014,45.111999999999995,6.111000000000001,13.405,21.244,0.28300000000000003,16540.76592,4233.084519999999,5750.155967999999,306.400704,41.043,26830.407112,Ukraine,East Europe
UKR,2015,44.922,5.496,12.863,21.142,0.27,14813.47872,4044.821802,5698.445544,291.09456,39.77100000000001,24847.840626,Ukraine,East Europe
UKR,2016,44.714,5.345,13.144,20.491,0.265,14339.779799999998,4114.045712,5497.4074439999995,284.38104,39.245000000000005,24235.613996,Ukraine,East Europe
UKR,2017,44.488,5.016,13.01,21.061999999999998,0.26899999999999996,13389.108479999999,4051.5221599999995,5622.037536,287.214528,39.35699999999999,23349.882704,Ukraine,East Europe
UKR,2018,44.246,5.027,13.009,21.576,0.276,13345.47852,4029.173498,5727.910176,293.085504,39.888000000000005,23395.647698,Ukraine,East Europe
USA,1990,249.622814,30.673000000000002,22.496,35.071999999999996,0.63,459400.83442932006,39308.603766208,52528.627995648,3774.29694768,88.87099999999998,555012.363138856,United States,North America
USA,1991,252.980941,30.46,22.795,36.524,0.622,462347.9677716,40366.903850665,55439.255334504,3776.499487248,90.401,561930.626444017,United States,North America
USA,1992,256.514224,30.359,24.06,37.937,0.603,467250.91958496004,43202.12560608,58388.280695327994,3712.273849728,92.95899999999999,572553.5997360961,United States,North America
USA,1993,259.918588,29.718000000000004,23.746,38.599000000000004,0.586,463455.63589104003,43204.187534535995,60195.585469272,3655.4950216320003,92.649,570510.9039164801,United States,North America
USA,1994,263.125821,30.772,24.054000000000002,39.201,0.527,485814.46582871996,44304.599488338,61888.771854126,3328.0153840079997,94.554,595335.852555192,United States,North America
USA,1995,266.278393,30.956,23.708000000000002,39.055,0.521,494574.83602248,44190.496988708,62397.015831690005,3329.545026072,94.24,604491.89386895,United States,North America
USA,1996,269.39428399999997,31.05,22.144000000000002,39.808,0.496,501881.551092,41758.269174272,64344.285944831994,3206.8695567359996,93.498,611190.9757678399,United States,North America
USA,1997,272.646925,30.316,21.903000000000002,40.049,0.488,495933.85069799994,41802.499187925,65515.42019595,3193.2407856,92.756,606445.010867475,United States,North America
USA,1998,275.854104,30.658,23.541,40.355,0.522,507428.10722592,45457.170235848,66792.55420152,3455.900214912,95.07600000000001,623133.7318782001,United States,North America
USA,1999,279.040168,30.971999999999998,24.075,42.8,0.513,518545.9249977599,47025.2443122,71657.51514239999,3435.5425484160005,98.36,640664.227000776,United States,North America
USA,2000,282.16241099999996,31.066999999999997,23.414,43.227,0.502,525956.3773522199,46245.854838078,73182.20724178199,3399.4927277279994,98.21,648783.9321598079,United States,North America
USA,2001,284.968955,30.378,22.988000000000003,43.229,0.516,519407.2148994,45856.06436278001,73913.53773417,3529.05553872,97.111,642705.8725350699,United States,North America
USA,2002,287.625193,31.038,23.581,45.262,0.529,535638.64442004,47477.427732931,78110.948913396,3651.689450328001,100.41,664878.7105166949,United States,North America
USA,2003,290.107933,29.803,23.726,45.632,0.506,518765.20363194006,48181.705728506,79429.231191936,3523.0707383520003,99.667,649899.211290734,United States,North America
USA,2004,292.805298,30.33,23.522,46.611000000000004,0.509,532847.0813004,48211.56353689199,81887.686470468,3576.909520368,100.972,666523.240828128,United States,North America
USA,2005,295.51659900000004,30.049,22.925,47.288000000000004,0.48100000000000004,532798.6970010601,47423.026224525005,83846.33360107202,3411.4436188560003,100.743,667479.5004455132,United States,North America
USA,2006,298.379912,30.171,22.636,47.528,0.47700000000000004,540145.21949712,47278.893816223994,85088.402745216,3415.8532325760007,100.81200000000001,675928.369291136,United States,North America
USA,2007,301.231207,29.903000000000002,23.265,46.769,0.511,540463.00697526,49057.008215985,84529.69392109799,3694.2995226479998,100.44800000000001,677744.008634991,United States,North America
USA,2008,304.093966,28.71,22.654,46.611000000000004,0.451,523832.2658316,48222.61294034801,85044.74309535601,3291.513087984,98.426,660391.1349552881,United States,North America
USA,2009,306.771529,28.037,22.914,44.523,0.441,516057.20151437994,49205.539708542005,81950.332714002,3246.8698629359997,95.915,650459.94379986,United States,North America
USA,2010,309.32608500000003,27.256999999999998,21.851,45.536,0.409,505878.06593070005,47313.589983345,84512.83563936001,3036.3448503600002,95.05300000000001,640740.836403765,United States,North America
USA,2011,311.58000899999996,26.261999999999997,20.86,46.52,0.37799999999999995,490962.8517814799,45496.91291417999,86968.21211208,2826.6538416479993,94.02,626254.6306493878,United States,North America
USA,2012,313.87421800000004,26.083000000000002,20.885,44.522,0.381,491206.8736856401,45886.84130051001,83845.847602776,2870.0658493920005,91.87100000000001,623809.6284383181,United States,North America
USA,2013,316.057727,25.595,21.408,44.33,0.408,485369.8513539,47363.146737312,84065.03422746,3094.837262784,91.741,619892.8695814561,United States,North America
USA,2014,318.386421,24.627,21.171999999999997,45.05,0.43700000000000006,470454.14339801995,47186.14113788399,86059.84959629999,3339.236783448,91.28599999999999,607039.3709156519,United States,North America
USA,2015,320.742673,24.599,22.706,47.783,0.45399999999999996,473396.94078762,50979.481931966,91956.28286375401,3494.8121650079997,95.54199999999999,619827.5177483481,United States,North America
USA,2016,323.071342,25.308000000000003,22.883000000000003,48.42100000000001,0.452,490577.3714001601,51749.89063290201,93860.62470589201,3504.677918016,97.06400000000001,639692.5646569701,United States,North America
USA,2017,325.14712099999997,25.939,22.893,48.901,0.48,506039.47029714,52105.151287371,95400.116184126,3745.6948339199994,98.21300000000001,657290.432602557,United States,North America
USA,2018,327.16743399999996,26.057,23.246,49.43899999999999,0.509,511500.1096642799,53237.33919534799,97048.98461715598,3996.677373744,99.25099999999999,665783.1108505279,United States,North America
VNM,1990,67.98899999999999,1.686,8.147,2.188,0.036000000000000004,6877.767239999999,3877.344680999999,892.559592,58.742496,12.057,11706.414008999998,Vietnam,South Asia
VNM,1991,69.437,1.661,7.731,2.08,0.03,6920.09142,3757.722129,866.57376,49.994640000000004,11.501999999999999,11594.381949,Vietnam,South Asia
VNM,1992,70.883,1.702,8.857000000000001,2.1719999999999997,0.028999999999999998,7238.571959999999,4394.675117000001,923.7472559999999,49.33456799999999,12.760000000000002,12606.328901,Vietnam,South Asia
